IdTransmitter,IdReceiver,SNR,PowerReception,PositionTransmission0,PositionTransmission1,PositionTransmission2,PositionReception0,PositionReception1,PositionReception2,Link,DatasetID
10,8,16.40700275684073,-83.59299724315927,542.4417273219833,155.84327935608388,2.7336429713769785,683.1204952100463,-424.2663060008253,1.5,0,1
0,8,10.202129762031628,-89.79787023796837,538.2182246095531,86.07251896202472,2.5613641493757244,526.1064002002719,582.2796755891803,1.5,1,1
7,9,17.46001064155048,-82.53998935844952,639.9720201527693,157.33223638996637,2.6862897300594906,666.5300826463558,-151.97906061639188,1.5,0,1
4,13,27.587702633926465,-72.41229736607353,534.715194762331,295.46892550313265,2.108198560791652,320.66848091659585,-225.76346580627973,1.5,1,1
16,6,20.435838012061943,-79.56416198793806,230.835551429803,489.55592470639965,2.5138536902540274,-66.35044340361344,1093.1660275445768,1.5,0,1
7,1,26.385821332576946,-73.61417866742306,639.7380233155843,158.06144468795196,2.6862897300594906,604.7894819578922,147.79161165634787,1.5,1,1
9,7,9.154772990387794,-90.8452270096122,100.74807363474469,310.9807497032279,2.3014487686676004,384.2091506785987,687.400090491939,1.5,1,1
1,17,27.52183981342942,-72.47816018657058,499.53764730609157,397.19067943514904,1.7804770991679901,435.38977763021734,416.8966856482921,1.5,1,1
8,0,20.044679110177896,-79.9553208898221,197.15948345463417,307.6463279483809,2.2884260319792356,339.9718815643058,175.5442474629528,1.5,1,1
2,16,5.793994718511995,-94.206005281488,597.9495715972357,136.81186753503175,2.157127864558709,100.89744027607355,405.2430669997547,1.5,1,1
17,15,20.82797388212592,-79.17202611787408,287.07309741324946,133.76779033468725,2.2134324039400077,749.9214604658493,-599.9723093299448,1.5,1,1
6,17,28.78492390652295,-71.21507609347705,219.59708560068754,611.9367287733066,1.7574067111623186,-526.0149241177287,137.09026110021705,1.5,1,1
14,16,6.979175011884052,-93.02082498811595,113.01489506774084,305.7993413468783,2.088252003926202,141.31594698929743,379.81793590609146,1.5,1,1
17,16,19.5614032617393,-80.4385967382607,286.0650627027455,134.48500183732614,2.2134324039400077,-84.85811806292736,-72.8020731838821,1.5,1,1
2,14,27.886965071742868,-72.11303492825714,598.4906625247851,134.75368641958758,2.157127864558709,11.729134367820507,112.68436075825848,1.5,1,1
13,15,5.242379208359364,-94.75762079164063,505.3782844518642,183.19875561907733,1.1896983865063122,380.28122153344987,275.72895394872376,1.5,1,1
1,11,20.77282316164558,-79.22717683835442,500.11985013741196,396.98982465184275,1.7804770991679901,1061.0247441802821,921.2689442440169,1.5,0,1
13,5,16.872557295774065,-83.12744270422593,504.61491786928605,183.29720303632251,1.1896983865063122,-142.22521783540662,556.522983327158,1.5,0,1
10,1,13.674732966215265,-86.32526703378474,541.7175671309606,155.17475012581826,2.7336429713769785,1353.1537657910676,554.3533284313899,1.5,0,1
15,0,20.6884122486344,-79.31158775136561,713.6608494077075,124.10497332614598,2.481019042436637,728.6309013495835,134.8054377276824,1.5,1,1
7,9,6.317552364685423,-93.68244763531457,638.853558614271,157.18155953330145,2.6862897300594906,444.94704398267686,270.3554398316849,1.5,1,1
6,17,23.82657615718501,-76.173423842815,220.1438928606428,612.9703346255061,1.7574067111623186,-62.50957358153531,1392.20511417259,1.5,0,1
10,15,5.11198692299269,-94.88801307700732,542.5464964941183,156.69298918613234,2.7336429713769785,1144.015656203875,-147.18421489568598,1.5,1,1
2,15,12.673393594808806,-87.3266064051912,597.4308098398322,136.71561655420973,2.157127864558709,-38.54681082427328,767.0773576438197,1.5,1,1
16,7,17.598965942116962,-82.40103405788304,231.792762529353,489.58131107480017,2.5138536902540274,235.08012535063807,423.0546247675269,1.5,1,1
13,17,14.425556264163792,-85.57444373583621,505.79051793768207,184.25994060555445,1.1896983865063122,-84.38268731023885,70.7268275378616,1.5,0,1
5,18,12.686898380139562,-87.31310161986043,158.31036558684127,590.2115407596324,1.3489969727959104,-4.811325669091502,40.54933382213869,1.5,0,1
7,2,25.770878636702403,-74.2291213632976,639.0694259895893,156.68723835757976,2.6862897300594906,636.1909468077902,201.9134008185722,1.5,0,1
4,14,28.370814356797723,-71.62918564320228,533.2062656643669,295.4549600445145,2.108198560791652,1017.4397076224695,110.40657093614041,1.5,1,1
7,13,26.84281712264722,-73.15718287735278,639.1443159299062,158.51603672682216,2.6862897300594906,36.648659993419415,43.23660255077753,1.5,0,1
1,1,18.06078282624999,-81.93921717375001,500.3478079986078,397.45962610798836,1.7804770991679901,597.8501799437374,223.54651979188483,1.5,0,1
14,18,27.104104379837075,-72.89589562016292,113.08633698302509,306.6137133940547,2.088252003926202,-72.53573798626925,517.0388110581478,1.5,1,1
11,0,28.021539129538592,-71.9784608704614,331.9988474649074,608.1964983577775,2.7879461149250093,852.4572965959059,987.3886845768304,1.5,1,1
16,11,15.23095992618655,-84.76904007381344,230.22891738903124,490.21758275776597,2.5138536902540274,11.801910583314822,69.97527882979921,1.5,1,1
0,1,12.086146487636135,-87.91385351236386,538.6011196933256,86.33359561018395,2.5613641493757244,1397.013371853421,128.21894325402627,1.5,1,1
14,11,7.456630145333008,-92.54336985466699,113.01572984019835,307.0998736163593,2.088252003926202,-231.74587202364216,361.0543692241341,1.5,1,1
13,14,16.977298026230727,-83.02270197376927,505.18463460670455,182.95264007150064,1.1896983865063122,601.5479274207157,439.4410681047096,1.5,1,1
15,11,28.65742301096104,-71.34257698903896,713.453159826866,123.71016401537345,2.481019042436637,27.413916305317684,-583.1202258955014,1.5,1,1
8,3,19.02268820175928,-80.97731179824072,195.87847882349985,305.93927004025585,2.2884260319792356,1100.288642321961,188.3349120140657,1.5,0,1
0,1,21.689052544654288,-78.31094745534571,537.6255899001648,85.89894373389974,2.5613641493757244,499.88680152974587,94.48334461940988,1.5,1,1
16,4,7.82209546229619,-92.17790453770381,231.47398178267383,489.2044143004915,2.5138536902540274,549.5756403477195,-215.33324270899095,1.5,1,1
12,7,8.587991603556407,-91.4120083964436,694.2275328608833,544.4711215821717,2.839585143558873,575.1386873676697,538.6418981500561,1.5,1,1
4,14,16.611831548991812,-83.38816845100818,534.8741788073911,295.2850062360037,2.108198560791652,497.6765460230013,296.2574940585624,1.5,1,1
9,3,28.781619974593145,-71.21838002540686,100.92795098588824,311.10263463469005,2.3014487686676004,355.46426913512835,192.15316791208238,1.5,1,1
5,15,14.019616039788222,-85.98038396021178,159.16757090341503,590.7190691341414,1.3489969727959104,372.2941017776566,414.32846995427406,1.5,1,1
18,4,26.93710103293834,-73.06289896706166,330.71928426914604,740.3871403358626,1.3335746703673483,513.8703639747752,-60.05204627836872,1.5,1,1
12,0,8.007214835642788,-91.99278516435722,693.892853433752,545.0993537358714,2.839585143558873,489.41551628699483,1228.7350100787364,1.5,1,1
0,13,20.425430173342757,-79.57456982665724,538.1884399058328,85.71292946776371,2.5613641493757244,-404.60701337652574,-188.24853152376312,1.5,1,1
14,4,20.015324422762955,-79.98467557723704,114.2698380532988,306.79684247981504,2.088252003926202,230.91258873191407,1011.6079124588304,1.5,0,1
13,10,26.49686875175671,-73.50313124824329,505.52202808161246,182.771486887372,1.1896983865063122,107.5068986387925,329.1335862601272,1.5,0,1
7,8,5.0829176101225375,-94.91708238987746,640.303642202035,157.44165698431644,2.6862897300594906,-58.18435191024537,226.95437154004821,1.5,1,1
9,11,9.748291679939303,-90.2517083200607,101.06439072108435,311.4225139687045,2.3014487686676004,591.5595716475223,-559.4068133408554,1.5,1,1
8,18,10.492190635737042,-89.50780936426295,196.15860147047124,305.8343077357796,2.2884260319792356,762.3831311338839,-127.54368539906392,1.5,1,1
16,10,28.749152202268437,-71.25084779773157,231.04864665624706,490.24246484231594,2.5138536902540274,-425.68345738708086,880.7518354124657,1.5,1,1
8,6,8.842341406747373,-91.15765859325262,196.6323649070781,306.14511431284484,2.2884260319792356,1129.8100499104478,410.38240179217047,1.5,1,1
2,15,5.924058755514009,-94.07594124448599,597.4523941910853,136.3680986523078,2.157127864558709,676.5934758625366,42.84509164042014,1.5,1,1
10,9,18.3615373685452,-81.6384626314548,542.1038441412788,156.56951662552717,2.7336429713769785,866.2641524848825,785.7046196675313,1.5,1,1
11,15,18.21396156084204,-81.78603843915796,331.66556534626085,609.3802919146904,2.7879461149250093,-282.690592518277,18.636507444518998,1.5,1,1
9,12,26.101174134196608,-73.89882586580339,101.56843178441954,311.3643794165666,2.3014487686676004,1044.6749395563133,460.56101960102853,1.5,1,1
16,12,28.72149125444505,-71.27850874555494,229.94971428547663,489.56336846368976,2.5138536902540274,53.28834002072222,618.7542426024227,1.5,0,1
16,8,18.46363605350328,-81.53636394649672,231.59299375853016,490.2183739194186,2.5138536902540274,738.5039779625442,445.38536353462655,1.5,1,1
10,6,28.249854560491386,-71.75014543950861,541.8276402120956,156.32465824416383,2.7336429713769785,1093.23571556147,560.6292940724962,1.5,1,1
3,1,23.128978782495743,-76.87102121750425,705.5507810857384,330.37004617182413,2.8226836324328177,479.3085176686011,447.9961271121826,1.5,1,1
6,12,11.613978199889626,-88.38602180011037,220.9998028008067,611.8219113194109,1.7574067111623186,8.579697046258303,1177.7365907893063,1.5,0,1
13,17,28.21051777359816,-71.78948222640184,505.5444988001803,182.2310728170763,1.1896983865063122,724.8057692652889,33.39867560566657,1.5,1,1
6,9,21.68607940454687,-78.31392059545313,221.03709108697805,612.2963740637535,1.7574067111623186,452.8369227272954,363.3945474985235,1.5,1,1
7,11,15.352398318565845,-84.64760168143415,639.935962584953,157.3476687998524,2.6862897300594906,674.4586294305082,603.1163686005485,1.5,0,1
0,9,22.006052112923268,-77.99394788707673,539.2320545669033,86.42510317034055,2.5613641493757244,1005.1580391740088,347.11699494742635,1.5,0,1
3,3,15.032820693593772,-84.96717930640622,706.5161825978455,330.8587562285864,2.8226836324328177,389.2234326292695,4.923117038856731,1.5,0,1
11,16,7.854594199698981,-92.14540580030102,331.69021015503785,609.5845681329197,2.7879461149250093,74.37456305455134,1036.263882788834,1.5,1,1
2,8,22.974468679422493,-77.0255313205775,598.0934351646314,135.9742616387465,2.157127864558709,454.3879528776997,-133.73270477828981,1.5,0,1
12,1,25.602190304268596,-74.39780969573141,694.6497713463054,545.6289050002802,2.839585143558873,858.6282466798178,579.1788464954276,1.5,1,1
5,17,23.220154975484693,-76.77984502451531,158.70638792338036,590.723600209,1.3489969727959104,196.74667473917626,633.0068152934026,1.5,1,1
10,11,10.727866693916914,-89.27213330608309,541.9700935383096,156.37610878615567,2.7336429713769785,462.56177148336167,-31.554847513748285,1.5,1,1
3,2,28.915875336940324,-71.08412466305967,706.0823406720743,329.94984948558084,2.8226836324328177,843.3734536209047,899.7680082858301,1.5,0,1
15,11,5.631364042278898,-94.3686359577211,712.4473056781799,124.18108504924305,2.481019042436637,1205.6363300351206,-490.7249380138778,1.5,1,1
6,18,13.317132434391016,-86.68286756560899,220.47887093999623,611.2270141721889,1.7574067111623186,386.13766985783593,675.1252418532467,1.5,0,1
10,18,11.502310863372388,-88.49768913662761,541.3529734775998,155.85374201228865,2.7336429713769785,566.6309237776879,270.57157029638574,1.5,1,1
0,14,6.203155690371274,-93.79684430962872,538.228661722501,86.07718447995823,2.5613641493757244,1289.995357505451,79.27634786326661,1.5,1,1
6,2,15.143242324716711,-84.85675767528329,220.8424766138551,611.9588738672962,1.7574067111623186,-64.07567978426854,739.3647835511958,1.5,1,1
11,1,20.577871004069365,-79.42212899593063,331.5300106127775,608.3922347214553,2.7879461149250093,54.27162065510487,-302.3229613777603,1.5,0,1
6,5,27.06382158712753,-72.93617841287247,221.2483896708809,612.6424173775598,1.7574067111623186,515.7063315830861,1266.5798770427873,1.5,1,1
6,15,29.742242904786757,-70.25775709521324,219.67958128607822,612.1676267479884,1.7574067111623186,-37.45294935179189,399.8060659694195,1.5,0,1
9,0,25.202239660109957,-74.79776033989005,101.3612522089529,311.10242739876685,2.3014487686676004,56.99269986998857,17.791902163359737,1.5,1,1
15,4,16.717012967820622,-83.28298703217938,713.8371656057659,124.08446536013709,2.481019042436637,505.5558303322123,609.7698977259078,1.5,1,1
7,3,23.092610649175768,-76.90738935082423,638.6775949870249,158.70735224333438,2.6862897300594906,680.7045416331541,80.98973826880419,1.5,1,1
8,8,26.090594714741016,-73.90940528525898,197.86965023346625,307.1625825903491,2.2884260319792356,97.14931468356126,230.62762241497347,1.5,0,1
8,8,16.632679910467033,-83.36732008953297,196.482380441194,307.16711799955226,2.2884260319792356,55.280209236569874,425.2962847163389,1.5,1,1
1,12,24.626360850637496,-75.3736391493625,499.5258717492438,397.77856872091957,1.7804770991679901,-227.04601561201997,122.48681001645218,1.5,0,1
12,3,17.06631045782192,-82.93368954217809,693.3244931847405,545.1430724710849,2.839585143558873,233.77634000832018,304.5507335951914,1.5,0,1
12,4,14.662399771918068,-85.33760022808193,693.9180277683026,543.8617886906311,2.839585143558873,704.2744599264737,561.5087519520847,1.5,1,1
3,3,18.15227094459403,-81.84772905540598,706.1731172431784,330.33973850861463,2.8226836324328177,151.89705529772982,718.6837346924069,1.5,1,1
11,2,21.89636844067862,-78.10363155932137,331.81977160736926,608.6771663292321,2.7879461149250093,93.94542185475717,966.2326316034967,1.5,1,1
16,4,23.172051407964933,-76.82794859203507,230.84118647006014,488.807171933107,2.5138536902540274,-188.11706457453946,789.5823267167686,1.5,1,1
1,5,13.918406722302697,-86.08159327769731,500.28122641537914,396.9820876663157,1.7804770991679901,515.764698187236,175.54767598322232,1.5,0,1
12,4,19.28300628890087,-80.71699371109912,693.8342218658009,544.069411599335,2.839585143558873,140.91440682291557,604.9772734730973,1.5,1,1
17,10,27.74677185201118,-72.25322814798882,285.08126122577977,134.94118526618507,2.2134324039400077,1196.383119669999,-223.7763590878693,1.5,1,1
14,10,29.407822502765995,-70.592177497234,113.2186037063377,307.11471900108376,2.088252003926202,90.80450624501019,386.7299983974724,1.5,0,1
7,6,10.681202279598862,-89.31879772040114,638.3518727844936,157.94240493167376,2.6862897300594906,387.1560402197496,305.00425300931715,1.5,0,1
14,6,9.820779142833535,-90.17922085716647,113.4701697696082,306.912728246699,2.088252003926202,171.13213047271887,63.07009673414865,1.5,1,1
0,11,21.91714083571621,-78.08285916428379,537.7124819508933,85.37530931241999,2.5613641493757244,292.28101396301986,12.354262842467222,1.5,0,1
9,7,15.367097145586095,-84.6329028544139,100.84730204559489,310.38118014302216,2.3014487686676004,-267.3898080244858,198.29062009097095,1.5,1,1
11,0,5.605558460453426,-94.39444153954658,332.4254863338617,608.0390191861326,2.7879461149250093,1106.7351916801913,877.7194445096427,1.5,1,1
4,10,13.671546766182104,-86.3284532338179,533.8747799389804,294.86236030583177,2.108198560791652,-200.5943344788849,838.4226800615548,1.5,1,1
8,11,25.168618586806303,-74.8313814131937,197.04488121320205,306.14140131644047,2.2884260319792356,169.73961862986843,514.5532369333793,1.5,1,1
7,2,24.935673259579563,-75.06432674042044,639.3189168278371,157.3091434233658,2.6862897300594906,1186.8345777689754,155.0218580071283,1.5,0,1
15,1,17.36712872041455,-82.63287127958546,714.3761944785953,123.55643529049647,2.481019042436637,484.74910753895335,721.5113327142917,1.5,1,1
13,13,16.81444837218838,-83.18555162781162,504.995973458964,183.43673835475843,1.1896983865063122,898.9077377286403,-166.06400713026252,1.5,0,1
12,6,19.48768606085944,-80.51231393914057,693.6077902893792,544.9436930833966,2.839585143558873,497.01516580045507,151.60063097059498,1.5,0,1
12,8,10.4849177640894,-89.5150822359106,694.3716560073302,545.0651026906669,2.839585143558873,586.205612789972,713.3577362879535,1.5,1,1
4,10,18.151090622273887,-81.84890937772612,534.1312594218026,296.06697687079463,2.108198560791652,59.13533458732843,162.7987122312564,1.5,0,1
15,14,5.276159001416209,-94.7238409985838,713.078872320498,123.47340153245977,2.481019042436637,932.42536831788,-219.602591262249,1.5,1,1
10,11,16.88898886957834,-83.11101113042166,542.0571179042234,156.1966630444057,2.7336429713769785,1134.9124092767806,-377.37684890711546,1.5,0,1
4,10,13.401276156264814,-86.59872384373519,534.3268510205229,295.489864980221,2.108198560791652,943.1514265498231,943.2320412375049,1.5,0,1
12,17,21.87174014759149,-78.12825985240852,694.699126847755,544.8930866943115,2.839585143558873,618.5821031878638,665.5483882572769,1.5,0,1
10,0,20.95883960381569,-79.04116039618431,541.3289939568456,156.4299389156925,2.7336429713769785,491.5115190803346,240.39773162976508,1.5,1,1
18,5,14.520897004570225,-85.47910299542977,331.59382990795467,740.5934251147208,1.3335746703673483,1209.128860786373,977.964242451746,1.5,1,1
2,2,5.181824536964789,-94.81817546303522,598.2344237732977,135.84969835471037,2.157127864558709,157.75263157150573,-176.78648592661085,1.5,1,1
14,3,11.306840734874012,-88.69315926512598,113.39000874165842,306.61425572373037,2.088252003926202,639.2458518877787,-372.900035571833,1.5,1,1
6,10,20.833696254729052,-79.16630374527095,221.06476432050422,612.3599639842039,1.7574067111623186,171.35349815717717,658.1250393758327,1.5,1,1
6,14,6.809333575437613,-93.19066642456238,220.3726590709082,612.0828547689005,1.7574067111623186,187.13491314017756,81.8731756094702,1.5,1,1
5,12,7.691060545836596,-92.30893945416341,159.00379986491745,591.2805690646962,1.3489969727959104,-219.1029411290945,200.12026837549195,1.5,1,1
2,5,21.17587561417718,-78.82412438582281,598.2181367494774,136.46353976165972,2.157127864558709,-13.854799803346737,743.5669332858301,1.5,0,1
12,18,23.89418502373231,-76.1058149762677,694.0776936896082,545.9761104549743,2.839585143558873,761.5000802075056,628.5897294997199,1.5,1,1
6,15,13.038742700317805,-86.96125729968219,220.21462736664722,611.4542185749469,1.7574067111623186,157.5092104735725,371.4700066576729,1.5,1,1
4,16,17.241826637914045,-82.75817336208596,534.6072263064076,295.43563359958534,2.108198560791652,786.5234053604775,-31.171404491696762,1.5,0,1
17,10,28.642784124591465,-71.35721587540854,285.7224791377917,134.50609592827766,2.2134324039400077,-54.399574310388516,-663.192750419013,1.5,1,1
7,4,28.63858905439924,-71.36141094560077,639.2300230351706,157.6910714000811,2.6862897300594906,1572.8030474647437,263.0062631593333,1.5,0,1
16,8,12.687569361585751,-87.31243063841424,230.72608753728932,488.936032020108,2.5138536902540274,439.78621007752815,1459.4722187688637,1.5,1,1
0,1,25.24969687542725,-74.75030312457275,538.8786666461178,86.03016383813171,2.5613641493757244,1408.4824424894805,491.7695024047254,1.5,0,1
13,10,19.84860132017147,-80.15139867982853,503.56804158757024,182.95222619225015,1.1896983865063122,489.21371959421646,176.15501282652218,1.5,1,1
16,17,29.3871123337595,-70.6128876662405,231.1878839655536,489.3775370320703,2.5138536902540274,233.51657924589446,432.1936750161477,1.5,0,1
9,8,16.940339242777412,-83.05966075722259,100.7827577752371,310.6239636205118,2.3014487686676004,220.72060061777847,410.5825813154807,1.5,1,1
11,7,24.36767170038904,-75.63232829961096,330.92801361348035,608.6849155627328,2.7879461149250093,518.2026416801792,306.6608751512456,1.5,1,1
15,6,24.20342824037177,-75.79657175962822,713.6544604671305,124.60576766470543,2.481019042436637,-67.89484274366225,-159.59592031797854,1.5,0,1
13,10,17.435821690826906,-82.56417830917309,505.4164257614789,183.25465606615955,1.1896983865063122,176.25081882312588,-647.6500681918353,1.5,0,1
15,2,24.89075285743269,-75.10924714256731,713.7944166932411,124.37735760849719,2.481019042436637,905.6214462126991,89.53261384632172,1.5,0,1
7,7,11.526008332674913,-88.4739916673251,638.2096975796577,158.22133858334473,2.6862897300594906,1177.4661670844343,471.1337804131899,1.5,1,1
9,16,8.056325907255722,-91.94367409274427,101.44881657406421,311.47909051469344,2.3014487686676004,848.4074851479922,-222.48965525397784,1.5,1,1
16,6,15.629093616382908,-84.3709063836171,230.6212161958297,489.4652181790996,2.5138536902540274,560.0149541153893,823.4552464056776,1.5,0,1
17,16,28.590766415839617,-71.40923358416038,286.3920271577766,135.19397329162516,2.2134324039400077,198.38483376883426,205.2854465995976,1.5,1,1
15,6,17.51861520506322,-82.48138479493679,713.8701339679036,123.79136932640282,2.481019042436637,989.5296941282099,-248.49742709037585,1.5,1,1
16,12,20.88147846617317,-79.11852153382682,230.55173600536247,489.49240662348217,2.5138536902540274,548.2095034051606,277.25250351684554,1.5,1,1
15,15,20.60406139769688,-79.39593860230312,713.8298270537383,123.30357099975046,2.481019042436637,132.41465494702277,100.01451664191364,1.5,1,1
18,10,8.31432168173826,-91.68567831826174,331.38954295802324,740.6170467829846,1.3335746703673483,-37.45830081894286,492.9701917370552,1.5,1,1
7,1,14.757422059430256,-85.24257794056975,638.4999230215111,157.19601638453688,2.6862897300594906,631.4365022612617,130.95766502948072,1.5,1,1
5,12,22.67347432304687,-77.32652567695312,159.6799465487743,591.0791075214603,1.3489969727959104,653.5971922734302,-271.58918145040695,1.5,1,1
5,16,29.29975246451816,-70.70024753548184,158.7085531045023,590.470077434249,1.3489969727959104,554.679283352219,969.4504084868248,1.5,0,1
8,6,9.200443457425653,-90.79955654257435,196.08700635257696,306.80380498031604,2.2884260319792356,372.5736963896843,-138.38417834549074,1.5,1,1
