IdTransmitter,IdReceiver,SNR,PowerReception,PositionTransmission0,PositionTransmission1,PositionTransmission2,PositionReception0,PositionReception1,PositionReception2,Link,DatasetID
4,17,13.226532124113744,-86.77346787588625,510.26059765821793,638.4605652214681,2.9170325500052114,218.96814898292354,950.6986158983782,1.5,1,2
1,13,11.628460092701072,-88.37153990729892,603.2968337078402,632.0953902763671,1.4112589510645626,-137.24864022273334,1019.7996585828578,1.5,1,2
15,2,28.141280173331488,-71.8587198266685,286.1142289227889,269.5766521002229,1.4608439436286744,-157.07787878859506,81.44216840222876,1.5,1,2
14,2,12.274737876310503,-87.7252621236895,592.1513995218792,680.5448872625492,2.071051765391199,1532.9953468038161,379.296848227478,1.5,1,2
10,6,15.90983148574605,-84.09016851425395,618.3479643494744,575.523574117895,2.654961919514012,963.419850868484,856.8546661812024,1.5,0,2
5,10,13.758535052911704,-86.2414649470883,648.5369542475515,85.29218595962138,1.5216168543855526,1287.7063463621676,219.39170857629054,1.5,1,2
12,3,7.154470685700899,-92.8455293142991,152.57007756763733,550.2722913995711,2.200247879878993,105.96170906732712,512.7116199035515,1.5,1,2
18,5,9.648359862056678,-90.35164013794332,475.2382799393097,391.97979231853776,1.822454725263321,1098.7369106997035,185.47490387306658,1.5,1,2
9,8,9.73754938315955,-90.26245061684045,198.31278743677822,688.0803414086894,2.7425458152347892,1049.4474382528606,633.0448212010995,1.5,1,2
18,7,22.34123785974137,-77.65876214025863,475.80048353674965,393.02541795826164,1.822454725263321,-462.56859079364494,486.70150928157886,1.5,1,2
4,15,15.16463524914523,-84.83536475085477,509.51193776097256,639.2796538304501,2.9170325500052114,-467.8459756770464,837.9586822765468,1.5,1,2
6,3,24.549189076766467,-75.45081092323353,227.00116754334255,328.10624148244415,2.365487679254082,49.60026635708243,99.50984557868017,1.5,1,2
10,9,22.723773108353924,-77.27622689164608,618.064216215754,575.8170268105182,2.654961919514012,73.50171546729962,377.3055349494996,1.5,1,2
13,1,9.80124415990094,-90.19875584009907,375.16960334503057,419.838079011388,1.3125226796227112,71.51612472534731,79.36360986801134,1.5,1,2
15,13,19.072923003002515,-80.92707699699749,286.8255680622712,269.2739079778825,1.4608439436286744,686.0552808702371,-135.00738013212685,1.5,0,2
17,0,23.57272115122007,-76.42727884877993,86.12504660550272,400.4844172929187,2.056116843784249,82.27551621438366,234.65066359732532,1.5,1,2
3,1,20.826073086893075,-79.17392691310692,185.84561332245218,247.82705969375374,1.9026720654785774,-671.5774082122825,264.65179540638957,1.5,1,2
0,5,20.00041270219952,-79.99958729780047,158.87178177717377,157.21721532984128,1.9122107990344253,-725.5892249881784,373.2965377999974,1.5,0,2
14,0,23.4902721850192,-76.5097278149808,591.7665257738942,681.2585276279848,2.071051765391199,300.7567359651723,331.27492547746033,1.5,1,2
13,1,6.419518481407672,-93.58048151859232,374.8982554418243,418.51558975639284,1.3125226796227112,98.33985995954055,497.53405819940787,1.5,1,2
18,8,23.28554868403582,-76.71445131596418,476.49959104423596,392.26250004485934,1.822454725263321,332.3015239245303,431.43871693101715,1.5,1,2
4,10,11.81638157883571,-88.18361842116428,508.6305762777002,638.2135811608371,2.9170325500052114,1191.9556992546702,708.4682761215503,1.5,1,2
3,7,19.296806362733854,-80.70319363726614,186.41004866404785,247.17859222213437,1.9026720654785774,332.95213431228916,530.6504667882206,1.5,1,2
12,9,11.057624867412686,-88.94237513258732,151.65352322085525,551.1933893710491,2.200247879878993,-756.4196032761897,616.8438929187985,1.5,1,2
17,1,25.97043930517094,-74.02956069482906,84.52127662817975,399.9592188826617,2.056116843784249,381.7570255240565,-205.29656913085597,1.5,1,2
11,15,17.0139838575189,-82.9860161424811,591.1215079067853,95.19889743725867,1.7202354309780077,474.5729043648878,733.8803765543971,1.5,1,2
14,6,21.07353030062459,-78.92646969937542,591.9078152769131,680.0062418089814,2.071051765391199,33.79628354429076,600.061974718847,1.5,1,2
8,18,24.8520510869182,-75.1479489130818,425.52179617666843,250.4190216755511,2.326916646032185,394.43904463215426,296.1793474053789,1.5,0,2
3,10,27.38288137678411,-72.61711862321589,186.1226668701448,246.28937807961162,1.9026720654785774,923.727174141111,816.980485977936,1.5,0,2
4,14,23.30155242673353,-76.69844757326646,509.73671401656003,638.9924338624203,2.9170325500052114,1119.8357908542557,475.37368511993964,1.5,1,2
8,13,8.719214404760143,-91.28078559523986,426.8340965914796,249.8004496862129,2.326916646032185,1034.5271994765349,-536.9564239227894,1.5,1,2
12,7,26.36330923964466,-73.63669076035534,151.3550872598779,550.5912170989183,2.200247879878993,628.7501854366535,807.1829548406059,1.5,1,2
9,2,20.46444789663765,-79.53555210336235,198.27244267623928,687.7894076160446,2.7425458152347892,63.73167483260647,-12.41180091149704,1.5,1,2
15,0,20.23624395950684,-79.76375604049316,285.80715887224096,268.5337604078013,1.4608439436286744,248.0325629926116,322.2242550127804,1.5,0,2
12,4,28.03351399512304,-71.96648600487696,151.714260327545,550.9174149181924,2.200247879878993,786.8004166630456,530.3590940450036,1.5,0,2
3,15,11.22078889164708,-88.77921110835292,185.09752597826065,247.61190722585448,1.9026720654785774,-62.885404173591354,973.4205910405494,1.5,1,2
12,16,10.989690462350833,-89.01030953764916,151.14259980587727,550.7985950080202,2.200247879878993,206.33968582456265,1329.574102023896,1.5,1,2
7,10,17.829838867374047,-82.17016113262595,279.4356543245684,309.5804643975799,2.881434159278217,-423.7597322915253,-10.004084532019078,1.5,0,2
12,3,23.77157666337163,-76.22842333662837,150.96246539999427,549.513173766685,2.200247879878993,270.24787442222953,348.1769910667526,1.5,1,2
14,0,16.181017705712726,-83.81898229428728,592.6868521420739,679.8245405568018,2.071051765391199,937.444415519845,1592.526243678757,1.5,1,2
12,12,20.847284747310056,-79.15271525268994,151.3661238500213,549.9455527006394,2.200247879878993,-99.75311647471742,-413.08221222607347,1.5,1,2
4,12,16.313118105567973,-83.68688189443202,508.3420319598625,638.3824629953427,2.9170325500052114,586.9450944518161,670.3100370237484,1.5,1,2
5,14,20.259679512174216,-79.74032048782578,647.1786748880342,84.80771504096352,1.5216168543855526,1465.3098847159797,-372.1210765758617,1.5,0,2
4,12,25.55655756534278,-74.44344243465721,510.03653082549243,638.7610326842564,2.9170325500052114,768.9385733524027,783.3792330188212,1.5,0,2
12,6,9.511917402273085,-90.48808259772692,150.75149014203922,550.8388398511088,2.200247879878993,745.0126351823795,195.5089621083083,1.5,1,2
4,8,22.3844633501496,-77.6155366498504,509.2726138442087,638.4752860937377,2.9170325500052114,165.11768441979427,658.3757260270197,1.5,1,2
12,3,24.68564348345458,-75.31435651654542,151.88117377323564,549.873555986134,2.200247879878993,-765.1604215314716,860.0466765592216,1.5,1,2
7,5,16.177785187044563,-83.82221481295544,278.3775229657158,309.40893995296693,2.881434159278217,387.31602034447474,290.9648874674825,1.5,1,2
8,3,13.080839426696356,-86.91916057330364,425.7077611165412,249.219279730471,2.326916646032185,927.5597510041921,218.86144177516763,1.5,0,2
18,12,5.338608098110052,-94.66139190188994,476.3215443255265,392.74629680089106,1.822454725263321,221.75242866774457,41.536034895515456,1.5,1,2
14,8,24.92762555835234,-75.07237444164767,592.5260947506453,680.4412894548497,2.071051765391199,824.6712341556332,918.8526846133796,1.5,0,2
9,15,13.198466475899702,-86.8015335241003,197.87067675927452,688.3980175808185,2.7425458152347892,-450.72027162635266,663.2409744513773,1.5,1,2
10,5,13.932736735201257,-86.06726326479874,617.9278354260916,575.1429233952091,2.654961919514012,480.5221249770882,549.6794644260933,1.5,0,2
4,9,13.400154077470306,-86.5998459225297,509.25368282012295,638.9854198109781,2.9170325500052114,-207.28014042343221,573.7667287545758,1.5,1,2
8,3,17.468483270308454,-82.53151672969155,425.4993155109367,249.34387362370674,2.326916646032185,-463.271386233981,-165.4189680884363,1.5,0,2
10,16,22.56248933047693,-77.43751066952308,618.4096283396408,575.2677173465917,2.654961919514012,1419.3474260006717,669.9359212153968,1.5,0,2
18,14,24.29657827501277,-75.70342172498724,476.1858426630033,392.9581008524987,1.822454725263321,268.40045298042213,-443.0226198599899,1.5,1,2
1,16,14.814268010078958,-85.18573198992104,602.0427732483074,631.025692015577,1.4112589510645626,516.3559852520914,275.15586884978507,1.5,0,2
5,12,21.577550876129227,-78.42244912387078,648.7087968823357,84.74027985126929,1.5216168543855526,896.8255027845687,304.7895723307605,1.5,1,2
0,12,23.01710625678288,-76.98289374321712,158.8351988389821,156.25644755104594,1.9122107990344253,-313.0391842828154,-66.6585114409761,1.5,1,2
2,9,12.422933291934536,-87.57706670806546,94.81995554487055,297.9628334261984,2.5114198449847853,44.57109471916675,274.94647224536095,1.5,1,2
2,9,7.415536738427332,-92.58446326157267,94.96877105729297,299.0817671959388,2.5114198449847853,-294.55307632811287,-562.8974402141998,1.5,1,2
13,16,27.366643016111563,-72.63335698388843,374.28433852014945,419.6922015147113,1.3125226796227112,505.2218888551578,497.5707236841522,1.5,1,2
4,3,21.927899294539824,-78.07210070546017,510.20631908366295,638.3969838356975,2.9170325500052114,-122.93998266708513,-6.824574963458531,1.5,1,2
16,10,21.202760221907287,-78.79723977809272,492.428117039778,451.5141634711143,2.4874736299048914,474.6189380185431,542.5346436654447,1.5,1,2
14,6,6.472562880299449,-93.52743711970055,592.4077803968843,679.7013786914812,2.071051765391199,-231.19296940597008,643.4386447243824,1.5,1,2
5,16,25.44682643759816,-74.55317356240184,648.6386353483273,84.0141406103193,1.5216168543855526,672.0668661315623,-74.70902203944875,1.5,1,2
13,9,19.151353902151328,-80.84864609784867,374.7014186591565,419.4727584630134,1.3125226796227112,361.56572087846325,373.5647591798672,1.5,1,2
13,2,26.197110432939155,-73.80288956706084,374.5853193674035,418.1223892890229,1.3125226796227112,904.5108374637136,908.9261897493406,1.5,0,2
16,7,29.36402959341904,-70.63597040658095,492.9862692609188,451.3414329414093,2.4874736299048914,251.42688048943273,295.5087174549844,1.5,0,2
7,13,28.92750802200605,-71.07249197799395,278.63253410734006,309.14419406170794,2.881434159278217,982.5204556560791,170.81659198994294,1.5,0,2
7,1,26.402233659755183,-73.59776634024482,278.6236675011526,309.04733203386445,2.881434159278217,587.9642704107296,775.2952638266544,1.5,1,2
18,10,5.273684345784223,-94.72631565421578,476.66140409615645,392.8549855510994,1.822454725263321,547.5830187978938,298.89775057276097,1.5,1,2
8,8,27.143180205923912,-72.85681979407609,425.7636504389695,249.36372169892988,2.326916646032185,151.74961115391,-642.2912073261881,1.5,1,2
10,15,6.876557845691138,-93.12344215430886,618.8754759446572,575.4714120348082,2.654961919514012,687.6568246257852,122.87694014709547,1.5,1,2
12,12,26.27984925441918,-73.72015074558082,152.03866853544503,549.712281767141,2.200247879878993,5.021000476216329,1272.0047090068374,1.5,0,2
12,2,12.004351715290593,-87.9956482847094,150.37038351874392,549.9641428818318,2.200247879878993,31.042583887386414,1041.7032678593073,1.5,0,2
18,10,20.25170846333419,-79.74829153666582,476.5237618786364,392.5481104212934,1.822454725263321,981.8314893445105,53.85249542800079,1.5,1,2
18,10,5.951705778746992,-94.048294221253,476.0555524676613,391.7474634581905,1.822454725263321,278.86810166330434,630.6189871330934,1.5,1,2
4,7,24.279542402955705,-75.72045759704429,508.60982427852383,638.2291156461008,2.9170325500052114,700.8471025388731,718.586714436827,1.5,0,2
